gutenberg_id,title,subjects,bookshelves,languages,copyright,media_type,download_count,authors,translators,summaries,formats
31785,"For John's Sake, and Other Stories.","Short stories, English; Temperance -- Fiction",Browsing: Fiction; Browsing: Literature,en,False,Text,191,"Perram, Annie Frances (None-None)",,"""For John's Sake, and Other Stories"" by Annie Frances Perram is a collection of short stories written in the late 19th century. The narratives focus on characters grappling with personal and social issues, particularly the effects of alcohol and the importance of abstinence, highlighting the struggles between temptation and commitment. The central character in the title story, ""For John's Sake,"" is Ruth, a parlour-maid who is determined to maintain her pledge of total abstinence for the sake of her fiancé, John, a gardener.  The opening of this work introduces Ruth and John as they are engaged and filled with hopes of a future together. However, their relationship is tested when Ruth's commitment to abstain from alcohol contrasts sharply with John's brother, Dick, who has just returned from Australia with a wild lifestyle that threatens John's sobriety. The tension escalates as Ruth expresses her fears for John's wellbeing should he succumb to his brother’s influence, leading to compelling dialogues about trust, personal resolve, and the specter of addiction within their lives. This setup effectively foreshadows the deeper themes of love, sacrifice, and the societal challenges of alcohol consumption that permeate the stories in this collection. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/31785.html.images; text/html; charset=iso-8859-1=https://www.gutenberg.org/files/31785/31785-h/31785-h.htm; application/epub+zip=https://www.gutenberg.org/ebooks/31785.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/31785.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/31785.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/31785.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/31785/pg31785.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/31785/pg31785-h.zip
33028,Man and Maid,"Man-woman relationships -- Fiction; Short stories, English",Browsing: Fiction; Browsing: Literature,en,False,Text,191,"Nesbit, E. (Edith) (1858-1924)",,"""Man and Maid"" by E. Nesbit is a novel written in the early 20th century. The story revolves around the characters of Lawrence Sefton, who unexpectedly returns from a cycling trip upon learning about a substantial inheritance from his deceased great-uncle. He finds himself entangled in a mysterious encounter with a young woman dressed in pink as he visits the inherited property, Sefton Manor, which is rumored to be haunted. The tale promises elements of adventure, romance, and supernatural intrigue.  The opening of ""Man and Maid"" introduces Lawrence Sefton as he abruptly decides to leave his cycling tour to return to town after receiving a letter from his mother. It informs him of his great-uncle's death and the inheritance left for him and his cousin Selwyn, which requires their meeting at the manor to decide who will keep the estate. Upon arriving at the manor, he discovers a beautiful young woman exploring the grounds, leading to a shared adventure as they explore the eerie mansion and its ghostly lore. Lawrence's chance encounter with her ignites a spark between them, setting the stage for a story filled with romantic tension and further mysteries. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/33028.html.images; text/html; charset=iso-8859-1=https://www.gutenberg.org/files/33028/33028-h/33028-h.htm; application/epub+zip=https://www.gutenberg.org/ebooks/33028.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/33028.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/33028.txt.utf-8; text/plain; charset=iso-8859-1=https://www.gutenberg.org/files/33028/33028-8.txt; application/rdf+xml=https://www.gutenberg.org/ebooks/33028.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/33028/pg33028.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/33028/pg33028-h.zip
54274,"Shakespeare's Christmas, and other stories","English fiction -- 20th century; Short stories, English",Browsing: Fiction; Browsing: Literature; Christmas,en,False,Text,191,"Quiller-Couch, Arthur (1863-1944)",,"""Shakespeare's Christmas and Other Stories"" by A.T. Quiller-Couch is a collection of stories written in the early 20th century. The collection begins with a historical story that brings the reader to Christmas Eve, 1598, in the lively and bustling world of the London theater scene. The narrative introduces characters such as Shakespeare himself and follows their interactions amid the vibrant theater atmosphere, as well as hinting at themes of ambition, joy, and the complexities of human relationships.  At the start of ""Shakespeare's Christmas,"" the setting is established as a bustling theater, filled with an audience engaged in the performance of a new comedy. Two primary characters, a burly countryman and a cutpurse, provide comedic and reflective elements, commenting on the play and their surroundings as the curtain rises. While the audience is caught up in the revelry, the narrative hints at deeper meanings behind the performance and the potential implications of the theater's fate, reflecting on the nature of art and the society surrounding it. The atmosphere is further enriched with lively discussions among audience members, exploring themes of class, ambition, and the transformative power of theater before diving into the actual performance, setting the stage for an entertaining and layered tale. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/54274.html.images; text/html; charset=iso-8859-1=https://www.gutenberg.org/files/54274/54274-h/54274-h.htm; application/epub+zip=https://www.gutenberg.org/ebooks/54274.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/54274.kf8.images; text/plain=https://www.gutenberg.org/ebooks/54274.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/54274.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/54274/pg54274.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/54274/pg54274-h.zip
69669,Messalina of the suburbs,"English fiction -- 20th century; Man-woman relationships -- Fiction; Murder -- Fiction; Short stories, English; Teenagers -- Fiction",Browsing: Fiction; Browsing: Literature,en,False,Text,190,"Delafield, E. M. (1890-1943)",,"""Messalina of the Suburbs"" by E. M. Delafield is a novel written in the early 20th century. The story revolves around the main character, Elsie Palmer, a sixteen-year-old girl navigating her tumultuous home life, marked by a strained relationship with her mother and the chaos of domestic obligations. As Elsie seeks self-expression and excitement beyond her restrictive environment, she becomes increasingly enmeshed in complex relationships with boys, including the charming yet manipulative Mr. Roberts and the older, married Doctor Woolley, leading her down a precarious path.  At the start of the narrative, readers are introduced to Elsie and her challenging interactions with her overbearing mother, Mrs. Palmer, who attempts to impose strict decorum and order on her daughter's life. During Elsie's exchanges with her mother and sister, Geraldine, her desire for freedom and excitement becomes apparent, setting the tone for the conflicts ahead. Elsie's flirtation with boys unveils her emerging sexuality, and when she attends a cinema outing with Mr. Roberts, she experiences a rush of newfound independence and emotional complexity. The intricate dynamics within Elsie's family and her fervent exploration of adolescence lay the groundwork for deeper psychological developments that foreshadow the eventual catastrophe hinted at in the dedication. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/69669.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/69669.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/69669.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/69669.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/69669.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/69669/pg69669.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/69669/pg69669-h.zip
7283,Short stories and selections for use in the secondary schools,English prose literature; Readers; Short stories,Browsing: Literature; Browsing: Teaching & Education,en,False,Text,189,,,"""Short Stories and Selections for Use in the Secondary Schools"" by Emilie K. Baker is a compilation of literary works crafted for the education of high school students, likely produced in the late 19th century. This collection seeks to expose students to a variety of genres and writing styles, with selections ranging from fiction to essays, aiming to enhance their appreciation of literature and critical thinking skills. The book includes works from notable authors, suggesting that it not only serves an educational purpose but also strives to elevate literary taste among young readers.  The opening of the compilation provides an overview of the contents and the intention behind the selections. It discusses the challenges that educators face in engaging students with classic literature, highlighting how modern readers often gravitate towards less demanding material. Baker outlines her desire to introduce students to worthy literature, hoping to foster a habit of reading and deeper critical engagement with texts. The introduction emphasizes the importance of literary exposure, illustrating that good literature can have a lifelong impact on personal development and intellectual growth. It sets the stage for the short stories and essays that follow, which aim to captivate and educate young minds. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/7283.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/7283.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/7283.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/7283.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/7283.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/7283/pg7283.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/7283/pg7283-h.zip
63270,Deep-Sea Plunderings,"Sea stories, English; Seafaring life -- Fiction; Short stories, English",Browsing: Fiction; Browsing: Literature,en,False,Text,189,"Bullen, Frank Thomas (1857-1915)",,"""Deep-Sea Plunderings"" by Frank Thomas Bullen is a collection of maritime adventures written in the late 19th century. The book explores the thrilling experiences of seafarers, particularly focusing on the world of whaling, ship life, and human encounters at sea, revealing the challenges and dangers faced by sailors in their pursuit of fortune.   The opening of the novel introduces readers to the clipper ship Mirzapore, sailing toward Melbourne. As the elegant vessel glides through the sea, the chief officer, Mr. Curzon, disdainfully comments on an old whaling ship they encounter, showcasing the contrast between the gracefully designed Mirzapore and the antiquated vessel. As curiosity piques among the ship's passengers, they observe a whaling operation taking place, witnessing the perilous chase and harpooning of whales. The scene is charged with action and emotion as the crew members of the whaling ship demonstrate their skill, courage, and the brutal realities of their trade. The setting captures the essence of life at sea while foreshadowing the intricate human dramas and connections that will unfold throughout the stories in this collection. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/63270.html.images; text/html; charset=utf-8=https://www.gutenberg.org/files/63270/63270-h/63270-h.htm; application/epub+zip=https://www.gutenberg.org/ebooks/63270.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/63270.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/63270.txt.utf-8; text/plain; charset=utf-8=https://www.gutenberg.org/files/63270/63270-0.txt; application/rdf+xml=https://www.gutenberg.org/ebooks/63270.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/63270/pg63270.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/63270/pg63270-h.zip
31391,An Isle in the Water,"Ireland -- Fiction; Short stories, Irish",Browsing: Culture/Civilization/Society; Browsing: Fiction; Browsing: Literature,en,False,Text,188,"Tynan, Katharine (1861-1931)",,"""An Isle in the Water"" by Katharine Tynan is a novel written in the late 19th century. The book explores themes of love, loss, and rivalry, set against the backdrop of a coastal Irish community. The initial chapter introduces a complex relationship dynamic involving a widower, his new wife, and the lingering memory of his deceased first wife, Alison, who still casts a shadow over their lives.  The opening of the novel focuses on the struggle of the new wife, who has worked hard to erase memories of Alison from her husband's mind and their home. Despite her efforts, the loyal dog of Alison remains a reminder of her legacy, resisting the second wife's attempts to claim the household as entirely her own. As the atmosphere tense with supernatural elements and local lore, the dynamics within the family begin to shift, hinting at unresolved emotions and the boundaries between life and death. This captivating introduction sets the stage for a deeper exploration of the characters' lives and the secrets that haunt them. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/31391.html.images; text/html; charset=iso-8859-1=https://www.gutenberg.org/files/31391/31391-h/31391-h.htm; application/epub+zip=https://www.gutenberg.org/ebooks/31391.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/31391.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/31391.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/31391.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/31391/pg31391.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/31391/pg31391-h.zip
45732,Some Persons Unknown,"English fiction -- 19th century; Short stories, English",Browsing: Fiction; Browsing: Literature,en,False,Text,187,"Hornung, E. W. (Ernest William) (1866-1921)",,"""Some Persons Unknown"" by E. W. Hornung is a novel written in the late 19th century. This story revolves around the Harwood family, particularly focusing on the delicate yet spirited young boy Kenyon and his interactions with his cricketing hero, C. J. Forrester, as they navigate themes of childhood, adventure, and familial bonds.""   ""At the start of the novel, readers are introduced to Kenyon Harwood, an eleven-year-old boy with a passion for cricket, who is being looked after by his older sister Ethel. Kenyon's behavior is reckless, stemming from both his youthful exuberance and the trauma of losing his mother. As the day progresses, anticipation builds for the arrival of C. J. Forrester, a cricketer Kenyon idolizes, and this meeting becomes a pivotal moment for not only Kenyon's passion for the sport but also for his relationship with his father, Mr. Harwood, who struggles with connecting to his children. The opening chapters lay the groundwork for exploring Kenyon's vibrant spirit juxtaposed against his physical frailty and his hopeful aspirations—themes that become central to the narrative."" (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/45732.html.images; text/html; charset=iso-8859-1=https://www.gutenberg.org/files/45732/45732-h/45732-h.htm; application/epub+zip=https://www.gutenberg.org/ebooks/45732.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/45732.kf8.images; text/plain=https://www.gutenberg.org/ebooks/45732.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/45732.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/45732/pg45732.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/45732/pg45732-h.zip
71439,Temptations,"Jewish fiction; Jews -- Fiction; Pinski, David, 1872-1959 -- Translations into English; Short stories, Jewish",Browsing: Culture/Civilization/Society; Browsing: Fiction; Browsing: Literature,en,False,Text,187,"Pinski, David (1872-1959)","Goldberg, Isaac (1887-1938)","""Temptations"" by David Pinski is a collection of short stories written in the early 20th century. The book delves into the intricacies of human nature, exploring themes of temptation, virtue, and moral ambiguity through richly drawn characters. Among the stories is the tale of Beruriah, which intricately interweaves elements of biblical context with profound psychological insights.  The opening of the collection focuses on ""Beruriah,"" a portrait of a woman endowed with remarkable beauty, wisdom, and piety, who is the wife of Rabbi Mayer. The narrative captures her husband’s anxiety about rumors concerning her virtue, leading to a decision to test her fidelity. As Rabbi Mayer grapples with his doubts, Beruriah is revered for her strength and integrity, despite the looming threats of temptation and external judgment. This opening sets the stage for a complex interplay of trust and suspicion, exploring how external expectations and internal conflicts can impact the integrity of relationships. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/71439.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/71439.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/71439.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/71439.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/71439.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/71439/pg71439.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/files/71439/71439-h.zip
6039,Stories by English Authors: England,"England -- Fiction; English fiction -- 19th century; Short stories, English",Browsing: Fiction; Browsing: Literature; Short Stories,en,False,Text,186,,,"""Stories by English Authors: England"" by Charles Reade et al. is a collection of short stories written during the mid-19th century. The anthology encompasses various narratives by notable authors of the time, showcasing themes of love, societal norms, and moral dilemmas through the lens of English life and culture. Each story presents unique characters and situations that delve into the complexities of human relationships and social interactions.  The opening of the book features ""The Box Tunnel"" by Charles Reade, beginning with a train journey from Paddington. It introduces us to two key characters: a beautiful lady named Miss Haythorn and a charming cavalry officer, Captain Dolignan. The story captures the evolving dynamics between the passengers as they engage in flirtatious exchanges amidst the backdrop of a suspenseful train ride, particularly as the train nears the infamous Box Tunnel. Well-placed humor and tension arise when a bet is made about kissing the ladies during the dark passage, leading to an unforeseen set of events that challenge the boundaries of propriety and gentlemanly conduct. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/6039.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/6039.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/6039.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/6039.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/6039.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/6039/pg6039.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/6039/pg6039-h.zip
70836,"Too close fisted, and other stories","Domestic fiction, English; Short stories, English",Browsing: Fiction; Browsing: Literature,en,False,Text,185,"Lamb, Ruth (1829-1916)",,"""Too Close Fisted, and Other Stories"" by Ruth Lamb is a collection of moral tales likely written in the late 19th century. This book examines the themes of generosity, kindness, and the moral character of individuals within a community. Through various narratives, it reflects on human interactions, the consequences of actions, and the judgments society often makes.  The stories within the collection revolve around the contrasting characters of two brothers, Mr. Burton and Mr. James, exploring their differing attitudes towards wealth and generosity. Mr. Burton is depicted as frugal but ultimately thoughtful, choosing to help those in need in less conspicuous ways, while Mr. James, although appearing generous with his small gifts, lacks true depth in character and inadvertently contributes to the misfortunes of others, such as the old woman Ann Willis. Each narrative serves to illustrate lessons about human behavior and morality, emphasizing the importance of genuine kindness over superficial gestures. The collection ultimately presents a reflection on how one's actions reverberate in a close-knit community. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/70836.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/70836.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/70836.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/70836.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/70836.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/70836/pg70836.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/files/70836/70836-0.zip
6040,Stories by English Authors: Ireland,"English fiction -- 19th century; Ireland -- Fiction; Short stories, English",Browsing: Culture/Civilization/Society; Browsing: Fiction; Browsing: Literature; Short Stories,en,False,Text,184,,,"""Stories by English Authors: Ireland"" is a collection of short stories written in the early 19th century. The anthology features diverse narratives from several authors, including Samuel Lover, George H. Jessop, and Jane Barlow, showcasing tales that explore themes pertinent to Irish life and culture. It likely captures various aspects of the Irish experience, blending humor, adventure, and social commentary.  The opening of the collection begins with ""The Gridiron"" by Samuel Lover, which introduces us to a humorous scene featuring a cheeky servant named Pat, who entertains his employer and guests with tales of his past. The narrative unfolds at a festive gathering where the old gentleman encourages Pat to recount a particularly amusing adventure of his travels, leading to a comical discussion about his time in France. The story captivates readers with its lively dialogue, the vivid character of Pat, and an amusing critique of cultural misunderstandings, setting a light-hearted tone for the collection. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/6040.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/6040.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/6040.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/6040.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/6040.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/6040/pg6040.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/files/6040/6040-0.zip
9987,Stories by Foreign Authors: Spanish,"Short stories, Spanish -- Translations into English",Browsing: Fiction; Browsing: Literature; Short Stories,en,False,Text,184,,,"""Stories by Foreign Authors: Spanish"" is a collection of short stories featuring works by Pedro Antonio De Alarcon, Gustavo Adolfo Becquer, Jose Selgas, and Fernan Caballero, likely crafted in the late 19th century. This anthology showcases a variety of narratives, including tales of supernatural events, love, and the complexities of human emotions, as hinted by the stories' intriguing titles and the rich descriptions in the opening lines.  The opening of the anthology focuses on ""The Tall Woman"" by Pedro Antonio De Alarcon, introducing Gabriel, a civil engineer who recounts a mysterious and unsettling experience involving a tall, menacing woman. Set during a summer outing with friends in the Guadarrama mountains, Gabriel shares a chilling tale about his friend Telesforo, who suffered from an irrational fear of women encountered alone at night. As the narrative unfolds, Telesforo's harrowing encounters with a spectral woman lead him down a path of dread and grim predictions, pointing toward a supernatural connection that foreshadows tragedy. This blend of realism and supernatural elements sets the tone for the stories to follow, drawing readers into the narrative with suspense and curiosity. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/9987.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/9987.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/9987.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/9987.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/9987.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/9987/pg9987.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/9987/pg9987-h.zip
10372,Bunch Grass: A Chronicle of Life on a Cattle Ranch,"Ranching -- California -- Fiction; Short stories, English; Western stories",Browsing: Culture/Civilization/Society; Browsing: Fiction; Browsing: Literature,en,False,Text,184,"Vachell, Horace Annesley (1861-1955)",,"""Bunch Grass: A Chronicle of Life on a Cattle Ranch"" by Horace Annesley Vachell is a novel penned in the early 20th century. This narrative offers a rich depiction of life on a Southern California cattle ranch, focusing on various characters and their interactions against the backdrop of a rapidly changing landscape. The novel explores themes of hardship, community, and the passage of time, presenting an era marked by both the ruggedness of frontier life and the encroachment of modernity.  At the start of ""Bunch Grass,"" we meet the narrator and his brother Ajax, who manage a cattle ranch during the 1880s. The ranch becomes a hub for travelers, showcasing the blend of newcomers and indigenous folk drawn to the area. The author introduces Alethea-Belle Buchanan, the new schoolteacher sent to educate the children in this evolving community. Despite her timid disposition, Alethea-Belle’s character reveals a deeper courage and determination as she navigates her role among the rough rural populace. The opening sets an inviting tone with vivid descriptions of ranch life, hints of adversity, and the nuanced complexities of character interactions, drawing the reader into a world that straddles the traditions of the past and the realities of change. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/10372.html.images; text/html; charset=iso-8859-1=https://www.gutenberg.org/files/10372/10372-h/10372-h.htm; application/epub+zip=https://www.gutenberg.org/ebooks/10372.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/10372.kf8.images; text/plain=https://www.gutenberg.org/ebooks/10372.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/10372.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/10372/pg10372.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/10372/pg10372-h.zip
55760,"Ambrose Lavendale, Diplomat","English fiction -- 20th century; Short stories, English; Spy stories, English",Browsing: Crime/Mystery; Browsing: Fiction; Browsing: Literature,en,False,Text,184,"Oppenheim, E. Phillips (Edward Phillips) (1866-1946)",,"""Ambrose Lavendale, Diplomat"" by E. Phillips Oppenheim is a novel written in the early 20th century. The story is set against the backdrop of World War I and revolves around the intrigue and tension of the era, particularly focusing on diplomatic relations and espionage. The main character, Ambrose Lavendale, appears to play a significant role in the unfolding events related to the war and some mysterious inventions that have the potential to change its trajectory.  The opening of the book introduces the bustling atmosphere of a London bar during wartime. Here, we meet Ambrose Lavendale, an American who becomes intrigued by a seemingly inconspicuous man named Daniel Hurn. This man's peculiar laughter in response to the horrific use of poisonous gas by German forces draws Lavendale's attention, leading to a conversation that reveals Hurn's claim that he can stop the war. As their interaction develops, Lavendale learns more about Hurn's remarkable invention concerning warfare, setting the stage for a thrilling narrative interwoven with elements of mystery, potential betrayal, and the stakes of wartime secrets. The dynamic between Lavendale and the enigmatic Hurn, alongside the advent of compelling characters, suggests an intricate plot filled with suspense and international intrigue. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/55760.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/55760.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/55760.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/55760.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/55760.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/55760/pg55760.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/55760/pg55760-h.zip
39105,"Wise Saws and Modern Instances, Volume 2 (of 2)","English fiction -- 19th century; Short stories, English",Browsing: Fiction; Browsing: Literature,en,False,Text,183,"Cooper, Thomas (1805-1892)",,"""Wis Saws and Modern Instances, Volume 2"" by Thomas Cooper is a collection of social commentary and stories written in the mid-19th century. The text appears to weave together observations about human nature, societal norms, and the follies of character, possibly emphasizing the lives of individuals marginalized by their eccentricities or circumstances. As a Chartist, Cooper likely infuses political perspectives that examine class struggles and the moral qualities of various figures in society.  The opening of this volume begins with a philosophical reflection on the nature of individuality and the often harsh judgments cast upon those deemed ""odd"" or ""singular."" Cooper presents a narrative that considers how society perceives its members, particularly those who embody qualities contrary to the norm and often get unfairly criticized or overlooked. Specifically, it introduces the ""Old Corporation"" of Lincoln, hinting at a critique of social structures, and transitions smoothly into character sketches, including a benevolent alderman who, despite his kindness and contributions to society, is deemed eccentric for his passions and charity. This blend of personal narrative and social critique sets a reflective and engaging tone for the stories to come. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/39105.html.images; text/html; charset=iso-8859-1=https://www.gutenberg.org/files/39105/39105-h/39105-h.htm; application/epub+zip=https://www.gutenberg.org/ebooks/39105.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/39105.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/39105.txt.utf-8; text/plain; charset=iso-8859-1=https://www.gutenberg.org/files/39105/39105-8.txt; application/rdf+xml=https://www.gutenberg.org/ebooks/39105.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/39105/pg39105.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/39105/pg39105-h.zip
65837,On the Borderland,"English fiction -- 20th century; Paranormal fiction; Short stories, English",Browsing: Fiction; Browsing: Literature; Browsing: Science-Fiction & Fantasy,en,False,Text,183,"Austin, F. Britten (Frederick Britten) (1885-1941)",,"""On the Borderland"" by F. Britten Austin is a novel written in the early 20th century. The story begins with a group of men aboard a ship who engage in eerie after-dinner conversations about spiritualism, reincarnation, and the supernatural. A young woman named Pauline inadvertently writes a mysterious message in her diary, which sets off a chain of events involving buried treasure, ghosts, and psychological exploration.  At the start of the novel, the men are captivated by the enigmatic tales of the unknown. This prompts a doctor to share an uncanny experience he encountered while working as a ship's doctor for a wealthy family taking a winter cruise in the Caribbean. One evening, Pauline accidentally scrawls a reversed script in her diary, which the doctor deciphers as a potential treasure map. The narrative unfolds as the family, particularly the avaricious old man Vandermeulen, becomes increasingly fixated on the idea of unearthing riches, while Pauline herself grapples with her own mysterious connection to the messages. The opening sets the stage for a blend of adventure, psychological intrigue, and questions about the boundaries of reality and the mind. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/65837.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/65837.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/65837.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/65837.txt.utf-8; text/plain; charset=utf-8=https://www.gutenberg.org/files/65837/65837-0.txt; application/rdf+xml=https://www.gutenberg.org/ebooks/65837.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/65837/pg65837.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/65837/pg65837-h.zip
